track_id	track_name	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	playlist_genre	playlist_subgenre
6u9aD8ovEo4SJY76litOCd	House Of Gold	Atreyu	57	6u9aD8ovEo4SJY76litOCd	In Our Wake	2018-10-12	Hard Rock Workout	6u9aD8ovEo4SJY76litOCd	0.34	0.94	0	-4.28	1	0.12	0.0174	0	0.06	0.43	185	238662	rock	hard rock
0ceW5TkemJUEmJERavfqQq	wonderful life (feat. Dani Filth)	Bring Me The Horizon	62	0ceW5TkemJUEmJERavfqQq	amo	2019-01-25	Hard Rock Workout	0ceW5TkemJUEmJERavfqQq	0.41	0.96	6	-4.08	1	0.21	0.000416	0.000231	0.4	0.41	173.06	274403	rock	hard rock
1dfqBlSZTcuoUfxDhh5FUs	Low	Zero Theorem	27	1dfqBlSZTcuoUfxDhh5FUs	Ataraxis	2018-05-04	Hard Rock Workout	1dfqBlSZTcuoUfxDhh5FUs	0.52	0.99	1	-3.04	1	0.08	0.0026	0	0.22	0.42	94.01	198511	rock	hard rock
0sWUVCkhnqQLKqVZ0oUYKK	Becoming	Zero Theorem	40	0sWUVCkhnqQLKqVZ0oUYKK	Ataraxis	2018-05-04	Hard Rock Workout	0sWUVCkhnqQLKqVZ0oUYKK	0.51	0.96	8	-3.34	1	0.06	0.000149	3.81e-05	0.31	0.51	88.01	190202	rock	hard rock
3gRwYAsiX4e50J43BkmZxI	Low	Wage War	62	3gRwYAsiX4e50J43BkmZxI	Pressure	2019-08-30	Hard Rock Workout	3gRwYAsiX4e50J43BkmZxI	0.5	0.97	1	-3.22	1	0.05	1.25e-05	6.16e-05	0.12	0.5	129.99	227093	rock	hard rock
4XETUJmrPQnmPd9elRiRE9	Rorschach	Zero Theorem	24	4XETUJmrPQnmPd9elRiRE9	Ataraxis	2018-05-04	Hard Rock Workout	4XETUJmrPQnmPd9elRiRE9	0.36	0.98	6	-3.61	0	0.08	6.72e-05	2.24e-06	0.32	0.55	82.27	206024	rock	hard rock
2eEGAUSEA7IFhEcgWcGWkq	Faint	Memphis May Fire	57	2eEGAUSEA7IFhEcgWcGWkq	Faint	2019-04-26	Hard Rock Workout	2eEGAUSEA7IFhEcgWcGWkq	0.5	0.9	1	-5.66	0	0.07	0.00151	0	0.3	0.41	135	165747	rock	hard rock
1jHCw2Ek5I4H8gshB7DJtN	Wasted	Killakoi	34	1jHCw2Ek5I4H8gshB7DJtN	Wasted	2019-09-04	Hard Rock Workout	1jHCw2Ek5I4H8gshB7DJtN	0.49	0.71	2	-8.21	1	0.04	0.000102	1e-04	0.09	0.33	140.09	227911	rock	hard rock
639L1OUV4JRqnPHaQaziYO	Black Water	Massface	35	639L1OUV4JRqnPHaQaziYO	Massface	2017-10-01	Hard Rock Workout	639L1OUV4JRqnPHaQaziYO	0.25	0.93	11	-3.09	1	0.06	0.000595	0.00217	0.1	0.33	194.91	208077	rock	hard rock
0KLTAGe0gzsG3UevFT6DMr	So Far Down	American Sin	30	0KLTAGe0gzsG3UevFT6DMr	American Sin	2019-03-22	Hard Rock Workout	0KLTAGe0gzsG3UevFT6DMr	0.38	0.92	4	-4.1	1	0.15	0.000101	3.54680633265525	0.12	0.48	194.97	204802	rock	hard rock
4n4SbofFYMvEFGwhSNlule	The Killing	Zero Theorem	6	4n4SbofFYMvEFGwhSNlule	The Killing I	2005-01-17	Hard Rock Workout	4n4SbofFYMvEFGwhSNlule	0.33	0.98	8	-3.32	1	0.14	0.000623	2.27e-05	0.42	0.42	197.9	175852	rock	hard rock
5qD3Qv8Wu3r5uRD0DahcZy	Bow Down	I Prevail	69	5qD3Qv8Wu3r5uRD0DahcZy	TRAUMA	2019-03-29	Hard Rock Workout	5qD3Qv8Wu3r5uRD0DahcZy	0.43	0.96	0	-4.95	1	0.05	5.36e-05	6.54e-06	0.71	0.37	155.01	242680	rock	hard rock
5mpUKTdskZea0gStWzeHUZ	Unsainted	Slipknot	77	5mpUKTdskZea0gStWzeHUZ	We Are Not Your Kind	2019-08-09	Hard Rock Workout	5mpUKTdskZea0gStWzeHUZ	0.43	0.95	7	-2.19	1	0.05	0.000118	0.0253	0.06	0.24	101.31	260773	rock	hard rock
31XxO16aGfm37OOK6uBGtE	Threat	Zero Theorem	6	31XxO16aGfm37OOK6uBGtE	The Killing I	2005-01-17	Hard Rock Workout	31XxO16aGfm37OOK6uBGtE	0.4	0.94	6	-4.73	0	0.14	0.000653	7.65e-05	0.21	0.29	176.06	190057	rock	hard rock
7AJINadgHJ1AJITr6U65yI	Welcome Home	HELLYEAH	49	7AJINadgHJ1AJITr6U65yI	Welcome Home	2019-09-27	Hard Rock Workout	7AJINadgHJ1AJITr6U65yI	0.42	0.95	7	-3.94	0	0.14	0.000484	1.07e-06	0.24	0.16	100.16	272503	rock	hard rock
3mpZzg6fdRM1uUlkLZafVH	Cross Off	Mark Morton	51	3mpZzg6fdRM1uUlkLZafVH	Anesthetic	2019-03-01	Hard Rock Workout	3mpZzg6fdRM1uUlkLZafVH	0.53	0.94	2	-5.1	1	0.13	1e-04	0	0.1	0.32	132	253446	rock	hard rock
1qAuIPMALdFtGv2Ymjy5l0	MONSTERS	Shinedown	66	1qAuIPMALdFtGv2Ymjy5l0	ATTENTION ATTENTION	2018-05-04	Hard Rock Workout	1qAuIPMALdFtGv2Ymjy5l0	0.49	0.9	5	-4.54	1	0.05	0.00204	6.42e-06	0.11	0.38	149.96	248373	rock	hard rock
4jPoGu1ozcUKlftLVxOmqX	Who I Am	Wage War	58	4jPoGu1ozcUKlftLVxOmqX	Pressure	2019-08-30	Hard Rock Workout	4jPoGu1ozcUKlftLVxOmqX	0.5	0.97	1	-3.42	1	0.16	0.000909	1.46e-06	0.62	0.21	106.99	221760	rock	hard rock
5FzPEGHio0vzpwBO3c5DHn	Out For Blood	Sum 41	58	5FzPEGHio0vzpwBO3c5DHn	Order In Decline	2019-07-19	Hard Rock Workout	5FzPEGHio0vzpwBO3c5DHn	0.55	0.87	6	-4.19	0	0.05	7.35e-05	0.0359	0.09	0.5	140.05	216571	rock	hard rock
439sdo18d2vVo7crU9KWp1	MZRY	Crown The Empire	51	439sdo18d2vVo7crU9KWp1	Sudden Sky	2019-07-19	Hard Rock Workout	439sdo18d2vVo7crU9KWp1	0.41	0.89	8	-5.63	1	0.06	0.000778	1.77e-05	0.07	0.34	171.1	244615	rock	hard rock
4vO9dmzNRqDhFY3jD1a3P7	Mississippi Queen	Mountain	68	4vO9dmzNRqDhFY3jD1a3P7	Climbing!	1970	Hard Rock Cafe Classics	4vO9dmzNRqDhFY3jD1a3P7	0.58	0.62	9	-8.35	1	0.08	0.0975	0	0.04	0.64	139.72	151293	rock	hard rock
6ToM0uwxtPKo9CMpbPGYvM	Break on Through (To the Other Side)	The Doors	71	6ToM0uwxtPKo9CMpbPGYvM	The Doors	1967-01-04	Hard Rock Cafe Classics	6ToM0uwxtPKo9CMpbPGYvM	0.42	0.75	9	-9.58	1	0.05	0.2	0	0.17	0.79	89.84	145867	rock	hard rock
63OFKbMaZSDZ4wtesuuq6f	Born To Be Wild	Steppenwolf	73	63OFKbMaZSDZ4wtesuuq6f	Steppenwolf	1968	Hard Rock Cafe Classics	63OFKbMaZSDZ4wtesuuq6f	0.44	0.71	2	-12.41	1	0.09	0.262	0.537	0.22	0.53	145.93	210373	rock	hard rock
1HOMkjp0nHMaTnfAkslCQj	My Sharona	The Knack	73	1HOMkjp0nHMaTnfAkslCQj	Get The Knack	1979-01-01	Hard Rock Cafe Classics	1HOMkjp0nHMaTnfAkslCQj	0.59	0.7	0	-9.56	1	0.04	0.0589	0.00125	0.03	0.9	147.24	295400	rock	hard rock
46QazXxQS0B31CnbRCy8CV	Rock You Like a Hurricane	Scorpions	64	46QazXxQS0B31CnbRCy8CV	Comeblack	2011-11-04	Hard Rock Cafe Classics	46QazXxQS0B31CnbRCy8CV	0.59	0.89	11	-3.38	1	0.04	0.000261	0.00454	0.31	0.7	124	255573	rock	hard rock
3vV3cr2TpPqFk07zxYUbla	Cum on Feel the Noize	Quiet Riot	69	3vV3cr2TpPqFk07zxYUbla	Metal Health	1983	Hard Rock Cafe Classics	3vV3cr2TpPqFk07zxYUbla	0.41	0.92	11	-5.44	0	0.12	0.00719	0.00105	0.08	0.37	145.08	290960	rock	hard rock
2RaA6kIcvomt77qlIgGhCT	Breaking the Law	Judas Priest	69	2RaA6kIcvomt77qlIgGhCT	British Steel	1980	Hard Rock Cafe Classics	2RaA6kIcvomt77qlIgGhCT	0.36	0.96	2	-5.66	1	0.09	0.024	9.35e-06	0.16	0.49	164.02	153840	rock	hard rock
0orySH7qPlY8KlhGRLEAlO	Gypsy Road	Cinderella	1	0orySH7qPlY8KlhGRLEAlO	Long Cold Winter	1988-01-01	Hard Rock Cafe Classics	0orySH7qPlY8KlhGRLEAlO	0.53	0.88	9	-9.06	1	0.04	0.00922	0.000549	0.34	0.57	132.46	235733	rock	hard rock
0eaZbB3SewakRxB9uHKjjj	Owner Of A Lonely Heart	Yes	7	0eaZbB3SewakRxB9uHKjjj	90125	1983-06-01	Hard Rock Cafe Classics	0eaZbB3SewakRxB9uHKjjj	0.73	0.55	7	-13.92	1	0.04	0.252	0.00257	0.15	0.93	124.99	266267	rock	hard rock
5XcZRgJv3zMhTqCyESjQrF	Poison	Alice Cooper	70	5XcZRgJv3zMhTqCyESjQrF	Trash	1989-07-25	Hard Rock Cafe Classics	5XcZRgJv3zMhTqCyESjQrF	0.28	0.91	2	-5.51	0	0.11	0.0327	6.44497826357838	0.18	0.26	118.7	270080	rock	hard rock
1QEEqeFIZktqIpPI4jSVSF	More Than a Feeling	Boston	78	1QEEqeFIZktqIpPI4jSVSF	Boston	1976	Hard Rock Cafe Classics	1QEEqeFIZktqIpPI4jSVSF	0.38	0.68	7	-8.04	1	0.03	0.000894	0.00217	0.05	0.29	108.74	285133	rock	hard rock
2gTj9PRAEFMpqsRNphO1k7	New Sensation	INXS	44	2gTj9PRAEFMpqsRNphO1k7	INXS Remastered	2011-01-01	Hard Rock Cafe Classics	2gTj9PRAEFMpqsRNphO1k7	0.68	0.95	9	-4.95	1	0.06	0.00712	4.04e-05	0.05	0.93	115.47	220160	rock	hard rock
5pLgH1bCkBV3bbmvm0qvom	High Voltage	AC/DC	60	5pLgH1bCkBV3bbmvm0qvom	High Voltage	1976-05-14	Hard Rock Cafe Classics	5pLgH1bCkBV3bbmvm0qvom	0.56	0.78	9	-4.98	1	0.06	0.0282	0.451	0.05	0.55	137.15	254200	rock	hard rock
7s2orxqJ8qE0aG3Ngvct3C	Green-Eyed Lady	Sugarloaf	47	7s2orxqJ8qE0aG3Ngvct3C	Green-Eyed Lady	1970-01-01	Hard Rock Cafe Classics	7s2orxqJ8qE0aG3Ngvct3C	0.56	0.52	7	-12.91	1	0.12	0.178	0.0303	0.06	0.89	149.3	219760	rock	hard rock
2vcsxeFsY4ZuqL7czWl086	Jailbreak	Thin Lizzy	0	2vcsxeFsY4ZuqL7czWl086	Wild One - The Very Best Of Thin Lizzy (Remastered Version)	1996-01-01	Hard Rock Cafe Classics	2vcsxeFsY4ZuqL7czWl086	0.62	0.82	3	-6.97	1	0.13	0.515	5.92e-05	0.05	0.61	144.96	240133	rock	hard rock
5Zi5WxBEBRkucpP79iRjGR	Venus	Shocking Blue	52	5Zi5WxBEBRkucpP79iRjGR	The Very Best Of Shocking Blue (Part One - The A Sides)	2011-02-02	Hard Rock Cafe Classics	5Zi5WxBEBRkucpP79iRjGR	0.69	0.76	11	-6.47	0	0.04	0.462	6.61111620576121	0.08	0.96	128.11	187533	rock	hard rock
4mn2kNTqiGLwaUR8JdhJ1l	The House of the Rising Sun	The Animals	73	4mn2kNTqiGLwaUR8JdhJ1l	The Singles Plus	1987-10-19	Hard Rock Cafe Classics	4mn2kNTqiGLwaUR8JdhJ1l	0.32	0.48	9	-9.11	0	0.03	0.000334	0.00445	0.09	0.3	117.36	269907	rock	hard rock
5B6Z7NwVqA7W3UFiqBdEJC	Round and Round	Ratt	63	5B6Z7NwVqA7W3UFiqBdEJC	Out Of The Cellar	1984-02-14	Hard Rock Cafe Classics	5B6Z7NwVqA7W3UFiqBdEJC	0.62	0.96	11	-4.46	1	0.06	0.0135	0.000174	0.12	0.41	126.53	266627	rock	hard rock
28P5HAF0Kll9Xd9dX4qw7A	Eye of the Tiger	Survivor	58	28P5HAF0Kll9Xd9dX4qw7A	Eye Of The Tiger	1982	Hard Rock Cafe Classics	28P5HAF0Kll9Xd9dX4qw7A	0.81	0.44	0	-14.52	0	0.03	0.216	0.000466	0.08	0.55	108.97	243773	rock	hard rock
6BD1X1PeV5UzYUdiVaD2yL	Show Me The Way	Peter Frampton	66	6BD1X1PeV5UzYUdiVaD2yL	Frampton	1975-01-01	Hard Rock Cafe Classics	6BD1X1PeV5UzYUdiVaD2yL	0.7	0.73	2	-7.72	1	0.03	0.434	1.1e-06	0.1	0.64	130.11	243267	rock	hard rock
4rTDx6EhOqj9hGTGvvntIg	Rain Fall Down	The Rolling Stones	24	4rTDx6EhOqj9hGTGvvntIg	A Bigger Bang	2005-09-05	Hard Rock Cafe Classics	4rTDx6EhOqj9hGTGvvntIg	0.65	0.85	9	-5.87	0	0.06	0.00175	0.00639	0.16	0.53	98.01	293800	rock	hard rock
7uyWFXp842IIc6GzFIUDvA	Wait For The Blackout	White Lion	43	7uyWFXp842IIc6GzFIUDvA	Anthology: 83 - 89	2006-06-20	Hard Rock Cafe Classics	7uyWFXp842IIc6GzFIUDvA	0.2	0.79	2	-7.59	1	0.06	0.00131	0	0.16	0.23	150.14	295427	rock	hard rock
51T1wGHtx6hXW89UCzw1Rc	Pretty Fly (For A White Guy)	The Offspring	10	51T1wGHtx6hXW89UCzw1Rc	Americana	1998-11-16	Hard Rock Cafe Classics	51T1wGHtx6hXW89UCzw1Rc	0.72	0.9	11	-3.68	0	0.12	0.101	1.27e-06	0.07	0.96	143.38	188667	rock	hard rock
3UUwbJd2j4RORlalTUhaDk	Hawaii Five-O	The Ventures	48	3UUwbJd2j4RORlalTUhaDk	Hawaii Five-O	1969	Hard Rock Cafe Classics	3UUwbJd2j4RORlalTUhaDk	0.52	0.78	9	-9.75	1	0.06	0.265	0.654	0.08	0.86	163.64	113893	rock	hard rock
0vg6ueDexrELdda2VyFlCN	Surfer Joe - Hit Version	The Surfaris	15	0vg6ueDexrELdda2VyFlCN	Wipe Out	1963-07-08	Hard Rock Cafe Classics	0vg6ueDexrELdda2VyFlCN	0.65	0.81	8	-7.8	1	0.04	0.52	0.00944	0.06	0.97	141.69	151373	rock	hard rock
4090PyjhaukeGh0c93jh1Y	Stuck In The Middle With You	Stealers Wheel	19	4090PyjhaukeGh0c93jh1Y	Stuck In The Middle With You - The Hits Collection	1998-01-01	Hard Rock Cafe Classics	4090PyjhaukeGh0c93jh1Y	0.75	0.74	7	-4.96	1	0.03	0.0552	3.95408105528913	0.16	0.96	124.46	206560	rock	hard rock
6Um3XCAxl9YfFmAnGl93xc	I Fought the Law - Single Version	The Bobby Fuller Four	56	6Um3XCAxl9YfFmAnGl93xc	Never To Be Forgotten - The Mustang Years	1998	Hard Rock Cafe Classics	6Um3XCAxl9YfFmAnGl93xc	0.59	0.8	7	-5.5	1	0.03	0.105	2.22e-06	0.05	0.96	148.96	138360	rock	hard rock
5XenUjG7cRnTkUe8AVuuMX	Wicked Game	HIM	53	5XenUjG7cRnTkUe8AVuuMX	Greatest Love Songs Vol. 666	1997-03-09	Hard Rock Cafe Classics	5XenUjG7cRnTkUe8AVuuMX	0.51	0.87	9	-4.92	1	0.05	0.00235	6.11e-05	0.08	0.52	120.4	233733	rock	hard rock
25FTMokYEbEWHEdss5JLZS	Teenage Dirtbag	Wheatus	67	25FTMokYEbEWHEdss5JLZS	Wheatus	1999-02-15	Hard Rock Cafe Classics	25FTMokYEbEWHEdss5JLZS	0.62	0.85	4	-3.9	1	0.05	0.346	0.000233	0.17	0.63	94.66	241667	rock	hard rock
1L94M3KIu7QluZe63g64rv	Alive	Pearl Jam	75	1L94M3KIu7QluZe63g64rv	Ten	1991-08-27	Hard Rock Cafe Classics	1L94M3KIu7QluZe63g64rv	0.28	0.88	11	-6.07	0	0.04	0.00752	0.000461	0.4	0.6	75.01	340907	rock	hard rock
1SNipdzMky2C2LwvoVRzsv	Elevate	Papa Roach	62	1SNipdzMky2C2LwvoVRzsv	Elevate	2018-12-14	Hard Rock Workout	1SNipdzMky2C2LwvoVRzsv	0.67	0.78	2	-5.46	0	0.1	0.0226	0	0.25	0.59	145	191565	rock	hard rock
5KeMe6s7NC1h9Xg7CgDbYO	Oh My God	HELLYEAH	52	5KeMe6s7NC1h9Xg7CgDbYO	Oh My God	2019-06-28	Hard Rock Workout	5KeMe6s7NC1h9Xg7CgDbYO	0.32	0.98	6	-2.91	0	0.2	0.000368	0	0.25	0.35	159.46	252689	rock	hard rock
1ZSu2nD48t0pnj0LcpdXGt	Burn	In Flames	25	1ZSu2nD48t0pnj0LcpdXGt	Burn	2019-02-08	Hard Rock Workout	1ZSu2nD48t0pnj0LcpdXGt	0.52	0.97	6	-4.59	1	0.11	4.8e-05	0.0534	0.05	0.2	114.99	223720	rock	hard rock
3IiMnjK7S2PlsPVMuAH7rU	Torn in Two	Breaking Benjamin	59	3IiMnjK7S2PlsPVMuAH7rU	Ember	2018-04-13	Hard Rock Workout	3IiMnjK7S2PlsPVMuAH7rU	0.35	0.94	5	-3.63	1	0.29	0.000113	4.36064052537549	0.1	0.37	94.42	257453	rock	hard rock
1fH2O7d5hmU1GQQkQgmi3m	(This Is Our) House	In Flames	27	1fH2O7d5hmU1GQQkQgmi3m	(This Is Our) House	2018-12-14	Hard Rock Workout	1fH2O7d5hmU1GQQkQgmi3m	0.52	0.98	10	-4.96	0	0.08	6.68e-05	0.018	0.33	0.47	132.04	258773	rock	hard rock
3WvENg99oEKz7rPg6CbLOM	Truth To the Weak (Not Built To Collapse)	Fire From The Gods	39	3WvENg99oEKz7rPg6CbLOM	Truth To the Weak (Not Built To Collapse)	2019-07-26	Hard Rock Workout	3WvENg99oEKz7rPg6CbLOM	0.49	0.94	1	-4.79	0	0.37	0.0389	0	0.23	0.58	163.03	217133	rock	hard rock
3IALoA4pQ7vMHpD1roexrF	Ambush	Inklings	15	3IALoA4pQ7vMHpD1roexrF	Ambush	2019-03-22	Hard Rock Workout	3IALoA4pQ7vMHpD1roexrF	0.51	0.93	11	-4.59	0	0.05	0.00147	0.00345	0.35	0.58	157.97	200410	rock	hard rock
6qKSmXS6AOmSFAnmSxkASx	Uncomfortable	Halestorm	54	6qKSmXS6AOmSFAnmSxkASx	Vicious	2018-07-27	Hard Rock Workout	6qKSmXS6AOmSFAnmSxkASx	0.53	0.98	0	-2.5	1	0.08	0.00172	0	0.15	0.3	118.92	220667	rock	hard rock
0GSguwVydcDTrHPoQsS8FU	Rats	Ghost	0	0GSguwVydcDTrHPoQsS8FU	Rats	2018-04-13	Hard Rock Workout	0GSguwVydcDTrHPoQsS8FU	0.52	0.94	2	-5.73	0	0.09	6.11e-06	0.482	0.14	0.24	124.03	261573	rock	hard rock
6dRAAG4sB71NAtVCHJep7s	Send the Pain Below	Chevelle	63	6dRAAG4sB71NAtVCHJep7s	Wonder Whats Next (Expanded Edition)	2002	Hard Rock Workout	6dRAAG4sB71NAtVCHJep7s	0.47	0.85	11	-3.62	1	0.04	0.000281	0.00483	0.06	0.29	92.08	252360	rock	hard rock
3IqHzcXy7IsYYND6lKwPAi	DEVIL	Shinedown	7	3IqHzcXy7IsYYND6lKwPAi	DEVIL	2018-03-07	Hard Rock Workout	3IqHzcXy7IsYYND6lKwPAi	0.35	0.94	7	-3.24	1	0.24	0.00039	6.36e-06	0.43	0.24	119.99	207987	rock	hard rock
6uCzY8MKTcLDExUR6nGl99	Wolf Totem	The HU	53	6uCzY8MKTcLDExUR6nGl99	Wolf Totem	2018-11-17	Hard Rock Workout	6uCzY8MKTcLDExUR6nGl99	0.56	0.72	8	-8.5	1	0.04	0.0888	0.0511	0.66	0.49	172.04	338000	rock	hard rock
4VRRbrw7ai2mztUrXrAvfd	Bulletproof	Godsmack	56	4VRRbrw7ai2mztUrXrAvfd	Bulletproof	2018-02-28	Hard Rock Workout	4VRRbrw7ai2mztUrXrAvfd	0.39	0.91	5	-3.27	0	0.13	0.000198	4.58602978908457	0.16	0.64	162.25	177048	rock	hard rock
0UrWr7Jnu1heq1o99ZwUd0	Youth of the Nation	P.O.D.	69	0UrWr7Jnu1heq1o99ZwUd0	Satellite (U.S. Version WEA Distribution)	2001-09-11	Hard Rock Workout	0UrWr7Jnu1heq1o99ZwUd0	0.56	0.86	8	-7.53	1	0.06	0.00834	0.0106	0.39	0.52	97.87	256240	rock	hard rock
6nJPHXRpKYv2yqtalEjKy5	Got the Life	Korn	68	6nJPHXRpKYv2yqtalEjKy5	Follow The Leader	1998-08-18	Hard Rock Workout	6nJPHXRpKYv2yqtalEjKy5	0.5	0.9	11	-5.72	0	0.05	1.88e-05	0.765	0.38	0.58	123.28	225307	rock	hard rock
3r1nwFFe5Vk7y5eYvmh2Kh	Ghost	Badflower	3	3r1nwFFe5Vk7y5eYvmh2Kh	Ghost	2018-06-08	Hard Rock Workout	3r1nwFFe5Vk7y5eYvmh2Kh	0.5	0.85	11	-5.17	0	0.06	0.0106	0	0.18	0.28	140.06	259428	rock	hard rock
2MIbaL6JQjKHINyx7OcaQd	Crazy	From Ashes to New	0	2MIbaL6JQjKHINyx7OcaQd	Crazy	2018-02-02	Hard Rock Workout	2MIbaL6JQjKHINyx7OcaQd	0.28	0.96	4	-3.41	0	0.12	0.00398	0	0.35	0.35	95.04	185697	rock	hard rock
6uEvFCaOqXyEidoO8BZbyh	Du hast	Rammstein	67	6uEvFCaOqXyEidoO8BZbyh	Sehnsucht	1997-08-22	Hard Rock Workout	6uEvFCaOqXyEidoO8BZbyh	0.64	0.92	9	-6.28	0	0.04	0.00369	0.055	0.33	0.72	125.11	234227	rock	hard rock
5wBLDkxVvclanSitx5jq8e	Undead	Hollywood Undead	66	5wBLDkxVvclanSitx5jq8e	Swan Songs	2008-09-02	Hard Rock Workout	5wBLDkxVvclanSitx5jq8e	0.51	0.94	2	-5.18	0	0.11	0.0138	0	0.26	0.48	163.13	265053	rock	hard rock
7myke8Id4WyKFlWcRBJdIF	Hardwired	Metallica	56	7myke8Id4WyKFlWcRBJdIF	Hardwired...To Self-Destruct	2016-11-18	Hard Rock Workout	7myke8Id4WyKFlWcRBJdIF	0.13	0.99	11	-3.13	1	0.06	1.15e-05	8.00170186311007	0.22	0.5	185.36	191332	rock	hard rock
7M1L2Cv5025QeywNsdfPDK	Go (Remastered)	Pearl Jam	54	7M1L2Cv5025QeywNsdfPDK	Vs.	1993-10-19	Hard Rock Workout	7M1L2Cv5025QeywNsdfPDK	0.47	0.86	5	-7.04	0	0.05	4.34e-06	0.334	0.33	0.38	140.27	193427	rock	hard rock
1DNRyoXyqj4b3sbtPjfGx3	Dirty	Sevendust	49	1DNRyoXyqj4b3sbtPjfGx3	All I See Is War	2018-05-11	Hard Rock Workout	1DNRyoXyqj4b3sbtPjfGx3	0.23	0.93	5	-5.87	0	0.43	1.2e-05	5.46591041907668	0.11	0.28	131	197679	rock	hard rock
4IkCvLPQfBEclen1NuIDIL	Painless	Fozzy	56	4IkCvLPQfBEclen1NuIDIL	Judas	2017-10-13	Hard Rock Workout	4IkCvLPQfBEclen1NuIDIL	0.39	0.93	2	-4.16	0	0.05	4.9e-05	0.000569	0.67	0.5	179.99	239780	rock	hard rock
3K4HG9evC7dg3N0R9cYqk4	One Step Closer	Linkin Park	74	3K4HG9evC7dg3N0R9cYqk4	Hybrid Theory (Bonus Edition)	2000-10-24	Hard Rock Workout	3K4HG9evC7dg3N0R9cYqk4	0.49	0.97	9	-4.42	1	0.05	0.0014	1.32e-06	0.08	0.54	95.14	157333	rock	hard rock
2Q7nzt6BXtuDdroqKOag3D	Human	HELLYEAH	45	2Q7nzt6BXtuDdroqKOag3D	UNDEN!ABLE	2016-06-03	Hard Rock Workout	2Q7nzt6BXtuDdroqKOag3D	0.51	0.99	0	-3.52	0	0.12	2.28e-05	0	0.35	0.28	135.05	213087	rock	hard rock
1dfHpGeaXunLRNvzSZOZtc	Show Yourself	Mastodon	57	1dfHpGeaXunLRNvzSZOZtc	Emperor of Sand	2017-03-31	Hard Rock Workout	1dfHpGeaXunLRNvzSZOZtc	0.47	0.98	8	-4.2	1	0.06	4.99e-06	0.0213	0.05	0.49	135	182893	rock	hard rock
6W21LNLz9Sw7sUSNWMSHRu	Freak On a Leash	Korn	73	6W21LNLz9Sw7sUSNWMSHRu	Follow The Leader	1998-08-18	Hard Rock Workout	6W21LNLz9Sw7sUSNWMSHRu	0.35	0.9	2	-5.88	1	0.05	2.23e-05	0.105	0.39	0.52	103.29	255733	rock	hard rock
30ixK9SJmGcMcSAP4Ksf8G	The End	In Flames	44	30ixK9SJmGcMcSAP4Ksf8G	Battles	2016-11-11	Hard Rock Workout	30ixK9SJmGcMcSAP4Ksf8G	0.49	0.97	10	-4.52	0	0.11	0.000188	0.0299	0.37	0.38	95.01	238491	rock	hard rock
1gyee1JuFFiP476LQpRMYU	The Red	Chevelle	68	1gyee1JuFFiP476LQpRMYU	Wonder Whats Next (Expanded Edition)	2002	Hard Rock Workout	1gyee1JuFFiP476LQpRMYU	0.51	0.84	1	-3.32	0	0.05	0.000671	0.000803	0.35	0.33	140.06	238400	rock	hard rock
3B2se9cssUOksWBQwkaiRr	Deathwish	Red Sun Rising	0	3B2se9cssUOksWBQwkaiRr	Deathwish	2018-01-12	Hard Rock Workout	3B2se9cssUOksWBQwkaiRr	0.5	0.88	8	-5.5	0	0.05	0.00696	6.81e-06	0.36	0.61	134.97	287935	rock	hard rock
2GGhdqZ8yJwgici7ko5sdg	Feed the Wolf	Breaking Benjamin	0	2GGhdqZ8yJwgici7ko5sdg	Feed the Wolf	2018-01-26	Hard Rock Workout	2GGhdqZ8yJwgici7ko5sdg	0.4	0.98	8	-1.96	1	0.12	3.65e-05	0.000244	0.12	0.4	155.05	198032	rock	hard rock
1AEYT6VxrxXPMoQUxsY0E4	Headstrong	Trapt	73	1AEYT6VxrxXPMoQUxsY0E4	Trapt	2002-11-05	Hard Rock Workout	1AEYT6VxrxXPMoQUxsY0E4	0.49	0.9	4	-5.82	0	0.12	0.000172	2.78e-06	0.19	0.53	184.98	285570	rock	hard rock
1wYXIhJXqlIAGS6sbzpTL6	Black Is The Soul	Korn	52	1wYXIhJXqlIAGS6sbzpTL6	The Serenity of Suffering	2016-10-21	Hard Rock Workout	1wYXIhJXqlIAGS6sbzpTL6	0.47	0.95	9	-4.2	1	0.07	1.77e-05	0.0844	0.13	0.34	133.8	241147	rock	hard rock
4Ut80ggQbyiJN2pGCs7VfB	Steambreather	Mastodon	52	4Ut80ggQbyiJN2pGCs7VfB	Emperor of Sand	2017-03-31	Hard Rock Workout	4Ut80ggQbyiJN2pGCs7VfB	0.36	0.98	2	-4.57	1	0.12	4.1e-05	0.000674	0.18	0.26	165.03	303107	rock	hard rock
5kXsUxYZbRJ58plUgjQp3r	Satellite	STARSET	54	5kXsUxYZbRJ58plUgjQp3r	Vessels	2017-01-20	Hard Rock Workout	5kXsUxYZbRJ58plUgjQp3r	0.38	0.92	2	-5.89	0	0.13	7.73e-05	0	0.15	0.32	76.96	239253	rock	hard rock
